id,driver_id,type,plate_number,brand,model,status
2777,user_07796,motorbike,60-S116426,SYM,Angel,active
2778,user_07797,motorbike,54-W324349,Yamaha,Janus,active
2779,user_07799,motorbike,62-L344310,SYM,Angel,active
2780,user_07806,motorbike,54-B992514,Yamaha,Janus,active
2781,user_07814,motorbike,61-I021499,Yamaha,Nouvo,active
2782,user_07818,motorbike,62-X851428,Honda,Wave Alpha,active
2783,user_07827,motorbike,60-B408848,Yamaha,Exciter,active
2784,user_07828,motorbike,60-J276736,Honda,SH Mode,active
2785,user_07829,motorbike,62-J320328,Honda,Wave Alpha,active
2786,user_07830,motorbike,15-D016254,Honda,Air Blade,active
2787,user_07834,motorbike,15-G336964,SYM,Galaxy,active
2788,user_07837,motorbike,59-W695619,SYM,Attila,active
2789,user_07840,car,15-D069479,Mazda,CX-5,active
2790,user_07841,motorbike,15-V854438,SYM,Galaxy,active
2791,user_07843,motorbike,63-X693875,Yamaha,Nouvo,active
2792,user_07848,motorbike,63-T809297,SYM,Attila,active
2793,user_07849,motorbike,61-B767066,SYM,Galaxy,active
2794,user_07850,motorbike,15-L565188,Yamaha,Exciter,active
2795,user_07856,motorbike,63-S491840,SYM,Angel,active
2796,user_07859,motorbike,60-S845903,Yamaha,Sirius,active
2797,user_07866,car,61-J166794,Mazda,Mazda6,active
2798,user_07867,car,62-B864866,Mazda,Mazda6,active
2799,user_07869,car,15-S336538,Hyundai,Accent,active
2800,user_07874,motorbike,62-O251358,SYM,Attila,active
2801,user_07876,motorbike,63-I843782,Honda,Winner X,active
2802,user_07880,motorbike,63-L065204,SYM,Angel,active
2803,user_07883,motorbike,63-S771120,Honda,Winner X,active
2804,user_07887,motorbike,59-Y137079,Yamaha,Sirius,active
2805,user_07897,motorbike,62-V439167,Yamaha,Exciter,active
2806,user_07899,motorbike,60-V949248,Honda,Wave Alpha,active
2807,user_07912,motorbike,61-R880441,Honda,Wave Alpha,active
2808,user_07915,motorbike,62-X520973,Honda,Vision,active
2809,user_07916,motorbike,15-Z990987,Honda,Future Neo,active
2810,user_07920,motorbike,62-N766945,Yamaha,Janus,active
2811,user_07923,motorbike,59-E943681,SYM,Galaxy,active
2812,user_07924,motorbike,62-V381771,Yamaha,Janus,active
2813,user_07926,motorbike,59-D027067,SYM,Elizabeth,active
2814,user_07929,motorbike,61-B395045,SYM,Angel,active
2815,user_07935,car,63-N115746,Mazda,Mazda3,active
2816,user_07937,motorbike,63-N868370,Yamaha,Exciter,active
2817,user_07940,motorbike,62-F893669,SYM,Angel,active
2818,user_07943,motorbike,62-U210786,Honda,Winner X,active
2819,user_07946,motorbike,54-G398807,Yamaha,Grande,active
2820,user_07948,motorbike,62-H811249,SYM,Attila,active
2821,user_07952,motorbike,54-K536663,Honda,Vision,active
2822,user_07953,motorbike,15-K343303,SYM,Attila,active
2823,user_07956,motorbike,61-O504484,Honda,SH Mode,active
2824,user_07959,motorbike,60-F078297,Yamaha,Exciter,active
2825,user_07963,motorbike,59-T233015,Yamaha,Grande,active
2826,user_07967,motorbike,59-I723859,Honda,Air Blade,active
2827,user_07968,motorbike,61-G969134,SYM,Galaxy,active
2828,user_07969,motorbike,61-D692542,Yamaha,Nouvo,active
2829,user_07971,motorbike,15-R224991,SYM,Angel,active
2830,user_07983,motorbike,60-X918373,Honda,Vision,active
2831,user_07984,motorbike,61-S234916,SYM,Galaxy,active
2832,user_07987,motorbike,63-U112432,Honda,Vision,active
2833,user_07988,motorbike,63-F976460,Yamaha,Nouvo,active
2834,user_07989,motorbike,63-Y730770,Yamaha,Exciter,active
2835,user_07991,motorbike,60-V362429,SYM,Elizabeth,active
2836,user_07995,car,59-F193639,Mazda,Mazda3,active
2837,user_07999,motorbike,61-Q904911,Honda,Winner X,active
2838,user_08001,motorbike,60-E156305,Honda,Wave Alpha,active
2839,user_08003,motorbike,61-P792833,Yamaha,Exciter,active
2840,user_08005,car,61-U977036,Kia,Sorento,active
2841,user_08006,motorbike,54-G760616,Yamaha,Nouvo,active
2842,user_08009,motorbike,59-S030253,SYM,Galaxy,active
2843,user_08012,motorbike,61-N855968,Honda,Vision,active
2844,user_08016,motorbike,62-D956212,SYM,Galaxy,active
2845,user_08017,car,54-O597965,Kia,Cerato,active
2846,user_08018,motorbike,60-S145155,Yamaha,Exciter,active
2847,user_08023,motorbike,54-P748306,Honda,Wave Alpha,active
2848,user_08024,motorbike,59-A881361,Honda,Air Blade,active
2849,user_08026,motorbike,54-H764805,Honda,Winner X,active
2850,user_08028,motorbike,54-M443488,Yamaha,Exciter,active
2851,user_08034,car,54-Y760176,Toyota,Vios,active
2852,user_08035,motorbike,63-N601885,Honda,Wave Alpha,active
2853,user_08040,motorbike,59-O391872,Honda,Future Neo,active
2854,user_08042,motorbike,61-I831488,Honda,Winner X,active
2855,user_08044,motorbike,62-B666713,SYM,Elizabeth,active
2856,user_08049,motorbike,59-T927730,SYM,Attila,active
2857,user_08052,motorbike,59-M064342,Yamaha,Nouvo,active
2858,user_08058,motorbike,15-B402274,SYM,Elizabeth,active
2859,user_08062,car,54-T204505,Toyota,Altis,active
2860,user_08063,motorbike,63-K526523,Yamaha,Exciter,active
2861,user_08069,motorbike,60-B003772,Yamaha,Janus,active
2862,user_08071,motorbike,62-Y699977,SYM,Galaxy,active
2863,user_08072,motorbike,63-U370676,Yamaha,Janus,active
2864,user_08074,motorbike,62-X155930,Yamaha,Grande,active
2865,user_08076,car,61-E262899,Hyundai,Tucson,active
2866,user_08083,motorbike,60-G478524,Yamaha,Sirius,active
2867,user_08084,motorbike,62-Z420564,Honda,SH Mode,active
2868,user_08088,car,15-W806586,Hyundai,Accent,active
2869,user_08090,motorbike,15-L885546,Yamaha,Janus,active
2870,user_08091,car,62-U458179,Kia,Sportage,active
2871,user_08094,motorbike,54-V392392,Honda,Vision,active
2872,user_08095,motorbike,61-P191082,Honda,Wave Alpha,active
2873,user_08096,motorbike,59-K844068,Yamaha,Sirius,active
2874,user_08100,motorbike,54-D121114,Yamaha,Grande,active
2875,user_08103,motorbike,54-R452881,Honda,Winner X,active
2876,user_08104,motorbike,61-E487976,Honda,Vision,active
2877,user_08105,motorbike,62-K249266,Honda,Air Blade,active
2878,user_08109,motorbike,54-E049731,SYM,Galaxy,active
2879,user_08110,motorbike,63-M005167,Honda,Wave Alpha,active
2880,user_08111,motorbike,59-J069211,Honda,Air Blade,active
2881,user_08117,motorbike,62-F990447,Yamaha,Nouvo,active
2882,user_08119,motorbike,59-N137092,SYM,Elizabeth,active
2883,user_08120,motorbike,62-R750534,Honda,Vision,active
2884,user_08127,motorbike,62-T310906,Yamaha,Grande,active
2885,user_08128,motorbike,62-O093857,Yamaha,Grande,active
2886,user_08129,motorbike,62-O261390,Yamaha,Sirius,active
2887,user_08131,motorbike,61-Z354986,SYM,Attila,active
2888,user_08133,motorbike,15-T645493,Yamaha,Exciter,active
2889,user_08138,motorbike,61-P746903,Honda,Future Neo,active
2890,user_08143,motorbike,63-M181395,Honda,Air Blade,active
2891,user_08145,motorbike,59-M256221,Yamaha,Exciter,active
2892,user_08148,motorbike,54-Y169475,SYM,Elizabeth,active
2893,user_08154,car,54-K973082,Hyundai,Tucson,active
2894,user_08158,motorbike,59-Q263227,SYM,Galaxy,active
2895,user_08161,motorbike,15-K749365,Yamaha,Nouvo,active
2896,user_08162,motorbike,54-R968866,Honda,Wave Alpha,active
2897,user_08164,motorbike,60-N742470,Honda,Future Neo,active
2898,user_08170,car,61-O838457,Toyota,Vios,active
2899,user_08171,motorbike,63-K806909,Yamaha,Grande,active
2900,user_08175,car,63-W856451,Toyota,Altis,active
2901,user_08176,motorbike,61-H160041,Honda,Winner X,active
2902,user_08178,car,62-Q256990,Mazda,CX-5,active
2903,user_08181,motorbike,60-T440345,Yamaha,Grande,active
2904,user_08184,motorbike,62-R692182,Yamaha,Nouvo,active
2905,user_08185,motorbike,15-J430475,SYM,Galaxy,active
2906,user_08189,car,15-X749072,Hyundai,Accent,active
2907,user_08191,car,15-K523234,Kia,Cerato,active
2908,user_08198,motorbike,60-D768739,Honda,Vision,active
2909,user_08201,motorbike,62-L101117,Honda,Winner X,active
2910,user_08202,motorbike,60-Q239926,Honda,Wave Alpha,active
2911,user_08203,motorbike,61-H477348,SYM,Elizabeth,active
2912,user_08206,motorbike,63-E683698,Yamaha,Janus,active
2913,user_08209,motorbike,60-N980396,Honda,Winner X,active
2914,user_08211,motorbike,15-L113843,SYM,Angel,active
2915,user_08212,car,63-J606503,Hyundai,Elantra,active
2916,user_08214,motorbike,62-B169455,SYM,Galaxy,active
2917,user_08215,motorbike,60-C509509,SYM,Angel,active
2918,user_08217,motorbike,62-W592704,SYM,Elizabeth,active
2919,user_08219,motorbike,15-F150712,SYM,Galaxy,active
2920,user_08220,motorbike,15-O568427,SYM,Angel,active
2921,user_08221,motorbike,15-O177792,Yamaha,Nouvo,active
2922,user_08224,motorbike,62-Z192344,Yamaha,Sirius,active
2923,user_08230,motorbike,15-D304471,Yamaha,Janus,active
2924,user_08231,motorbike,59-Q994195,SYM,Elizabeth,active
2925,user_08232,motorbike,60-W805837,Yamaha,Nouvo,active
2926,user_08234,motorbike,62-N892409,Honda,Winner X,active
2927,user_08235,motorbike,54-D360765,SYM,Attila,active
2928,user_08238,motorbike,54-T742420,SYM,Galaxy,active
2929,user_08239,motorbike,63-E999604,SYM,Angel,active
2930,user_08241,car,61-O145745,Toyota,Vios,active
2931,user_08242,motorbike,63-K648764,SYM,Angel,active
2932,user_08243,motorbike,63-I799602,Yamaha,Exciter,active
2933,user_08244,motorbike,62-W349187,SYM,Elizabeth,active
2934,user_08247,motorbike,60-S549279,Honda,Wave Alpha,active
2935,user_08248,car,60-B600121,Hyundai,Tucson,active
2936,user_08256,motorbike,59-W316391,Honda,Air Blade,active
2937,user_08257,motorbike,15-S304896,Yamaha,Nouvo,active
2938,user_08261,motorbike,15-N383541,SYM,Elizabeth,active
2939,user_08268,motorbike,62-V297341,SYM,Elizabeth,active
2940,user_08269,motorbike,62-Z593297,Yamaha,Janus,active
2941,user_08270,motorbike,62-S313800,SYM,Angel,active
2942,user_08272,car,63-V392229,Toyota,Altis,active
2943,user_08273,motorbike,54-U499459,Yamaha,Exciter,active
2944,user_08275,car,62-O258452,Kia,Morning,active
2945,user_08278,motorbike,61-S056277,Honda,Wave Alpha,active
2946,user_08281,motorbike,59-B796304,Yamaha,Janus,active
2947,user_08283,motorbike,61-V013703,Honda,Wave Alpha,active
2948,user_08287,motorbike,61-J405612,Yamaha,Sirius,active
2949,user_08289,motorbike,60-N996951,Yamaha,Sirius,active
2950,user_08293,motorbike,62-T314453,Yamaha,Sirius,active
2951,user_08294,motorbike,54-E996100,Yamaha,Janus,active
2952,user_08295,motorbike,60-A911602,Yamaha,Grande,active
2953,user_08299,car,63-D398189,Honda,Accord,active
2954,user_08301,motorbike,63-R271669,Yamaha,Janus,active
2955,user_08303,motorbike,63-Z926565,Honda,Wave Alpha,active
2956,user_08305,motorbike,54-N352059,Yamaha,Nouvo,active
2957,user_08306,motorbike,62-U480156,Honda,SH Mode,active
2958,user_08307,motorbike,54-F870670,Honda,Vision,active
2959,user_08308,motorbike,15-U791923,Honda,Winner X,active
2960,user_08309,motorbike,60-M806011,SYM,Angel,active
2961,user_08310,motorbike,59-E018122,SYM,Elizabeth,active
2962,user_08311,motorbike,60-B016959,Yamaha,Grande,active
2963,user_08315,motorbike,59-S235145,Yamaha,Grande,active
2964,user_08319,motorbike,62-U873774,Yamaha,Nouvo,active
2965,user_08321,motorbike,59-R069914,Honda,Wave Alpha,active
2966,user_08329,motorbike,62-R933013,Honda,Air Blade,active
2967,user_08330,motorbike,60-H373984,Honda,Wave Alpha,active
2968,user_08332,motorbike,62-E500693,Honda,Air Blade,active
2969,user_08336,motorbike,63-E260099,Honda,SH Mode,active
2970,user_08338,motorbike,63-G379052,SYM,Elizabeth,active
2971,user_08339,motorbike,60-C893378,Honda,Winner X,active
2972,user_08342,motorbike,60-R306842,Yamaha,Exciter,active
2973,user_08346,motorbike,15-Z203657,Yamaha,Grande,active
2974,user_08350,motorbike,63-G900500,SYM,Elizabeth,active
2975,user_08355,motorbike,59-D515216,Honda,Wave Alpha,active
2976,user_08357,motorbike,60-F918354,Yamaha,Exciter,active
2977,user_08359,motorbike,15-O876603,Honda,Future Neo,active
2978,user_08362,car,62-E537552,Mazda,CX-5,active
2979,user_08365,car,60-E693295,Kia,Morning,active
2980,user_08370,motorbike,54-L298603,Yamaha,Nouvo,active
2981,user_08372,car,61-Q733700,Toyota,Fortuner,active
2982,user_08374,motorbike,59-V235614,Yamaha,Grande,active
2983,user_08375,motorbike,63-L971770,SYM,Attila,active
2984,user_08380,car,63-N269583,Mazda,Mazda6,active
2985,user_08384,motorbike,59-B752796,Yamaha,Janus,active
2986,user_08385,motorbike,62-D555432,Yamaha,Janus,active
2987,user_08391,motorbike,59-L149553,Yamaha,Janus,active
2988,user_08398,motorbike,61-O144516,SYM,Angel,active
2989,user_08400,motorbike,63-K182043,SYM,Angel,active
2990,user_08402,motorbike,15-R848020,Yamaha,Janus,active
2991,user_08403,motorbike,54-G446668,SYM,Galaxy,active
2992,user_08409,motorbike,59-N410353,Yamaha,Nouvo,active
2993,user_08411,motorbike,54-I261155,SYM,Galaxy,active
2994,user_08413,car,15-X763149,Kia,Sportage,active
2995,user_08416,motorbike,54-D600055,Yamaha,Janus,active
2996,user_08417,motorbike,54-R159658,SYM,Attila,active
2997,user_08426,motorbike,59-W602031,Honda,SH Mode,active
2998,user_08427,motorbike,61-I929229,Yamaha,Janus,active
2999,user_08428,motorbike,59-Y148897,Yamaha,Grande,active
3000,user_08431,motorbike,63-X773259,Yamaha,Exciter,active
3001,user_08433,motorbike,54-R338152,Honda,Future Neo,active
3002,user_08437,motorbike,63-Q143275,Yamaha,Sirius,active
3003,user_08441,motorbike,61-C469653,SYM,Attila,active
3004,user_08443,motorbike,63-U864406,SYM,Elizabeth,active
3005,user_08447,motorbike,59-A996359,Honda,Wave Alpha,active
3006,user_08448,motorbike,15-C485359,Yamaha,Exciter,active
3007,user_08451,motorbike,62-X161653,SYM,Angel,active
3008,user_08454,motorbike,61-Y794500,Honda,Air Blade,active
3009,user_08456,motorbike,59-I140292,SYM,Galaxy,active
3010,user_08457,motorbike,61-Q934206,SYM,Angel,active
3011,user_08461,motorbike,63-E013104,Honda,Wave Alpha,active
3012,user_08462,motorbike,61-V782212,Yamaha,Sirius,active
3013,user_08463,motorbike,61-Y628223,SYM,Angel,active
3014,user_08465,motorbike,62-M545685,Honda,Vision,active
3015,user_08472,motorbike,60-R112078,SYM,Galaxy,active
3016,user_08473,motorbike,15-G812513,SYM,Attila,active
3017,user_08478,car,61-H299743,Toyota,Innova,active
3018,user_08479,motorbike,54-X603720,Honda,Future Neo,active
3019,user_08480,car,15-O607436,Kia,Sportage,active
3020,user_08483,motorbike,54-P454052,Yamaha,Janus,active
3021,user_08490,motorbike,54-W757814,Yamaha,Nouvo,active
3022,user_08491,motorbike,63-D799767,Yamaha,Exciter,active
3023,user_08493,motorbike,59-S748195,Yamaha,Janus,active
3024,user_08494,motorbike,54-G646566,Honda,Winner X,active
3025,user_08495,motorbike,61-D826337,Honda,SH Mode,active
3026,user_08499,motorbike,54-L350802,Honda,SH Mode,active
3027,user_08501,motorbike,61-F113082,SYM,Galaxy,active
3028,user_08509,motorbike,54-B775384,Honda,Air Blade,active
3029,user_08511,motorbike,59-E407826,SYM,Attila,active
3030,user_08516,motorbike,61-N625973,SYM,Angel,active
3031,user_08518,motorbike,60-J349873,SYM,Angel,active
3032,user_08521,motorbike,59-L895839,Yamaha,Grande,active
3033,user_08526,motorbike,60-X728129,SYM,Angel,active
3034,user_08527,motorbike,59-P040759,SYM,Attila,active
3035,user_08530,motorbike,63-G891651,Yamaha,Grande,active
3036,user_08531,motorbike,60-V498415,Honda,Winner X,active
3037,user_08538,motorbike,59-H168615,SYM,Angel,active
3038,user_08541,motorbike,62-Q001180,Honda,Wave Alpha,active
3039,user_08551,motorbike,61-F028306,Yamaha,Exciter,active
3040,user_08552,motorbike,62-N224341,SYM,Elizabeth,active
3041,user_08553,motorbike,15-X234546,SYM,Attila,active
3042,user_08558,motorbike,62-C883494,Yamaha,Janus,active
3043,user_08559,motorbike,54-K874021,Honda,Future Neo,active
3044,user_08560,motorbike,60-L752474,Honda,Winner X,active
3045,user_08563,car,61-G174615,Mazda,CX-5,active
3046,user_08567,motorbike,60-L556491,Yamaha,Janus,active
3047,user_08568,motorbike,54-G851178,Yamaha,Janus,active
3048,user_08569,car,15-W924626,Hyundai,Tucson,active
3049,user_08570,motorbike,15-C282037,Yamaha,Janus,active
3050,user_08577,motorbike,54-Z759807,Yamaha,Nouvo,active
3051,user_08581,motorbike,62-J146194,Honda,Future Neo,active
3052,user_08585,motorbike,63-T429671,SYM,Galaxy,active
3053,user_08594,motorbike,59-X352117,SYM,Galaxy,active
3054,user_08595,motorbike,15-D870815,Honda,Future Neo,active
3055,user_08596,car,54-S055777,Toyota,Fortuner,active
3056,user_08600,motorbike,63-X617323,Yamaha,Sirius,active
3057,user_08602,motorbike,54-S326280,SYM,Galaxy,active
3058,user_08605,motorbike,60-G104483,Yamaha,Nouvo,active
3059,user_08608,motorbike,59-A071101,Honda,SH Mode,active
3060,user_08609,car,63-J844153,Mazda,CX-5,active
3061,user_08616,motorbike,63-Y695224,Honda,Vision,active
3062,user_08619,motorbike,60-D649150,SYM,Elizabeth,active
3063,user_08625,motorbike,60-R403966,SYM,Attila,active
3064,user_08627,motorbike,61-Q438205,Yamaha,Exciter,active
3065,user_08629,motorbike,54-N188864,SYM,Attila,active
3066,user_08630,car,15-P617244,Mazda,Mazda6,active
3067,user_08632,motorbike,63-E253663,SYM,Galaxy,active
3068,user_08635,motorbike,15-M297629,SYM,Attila,active
3069,user_08637,car,59-A626841,Honda,Civic,active
3070,user_08638,motorbike,60-X950870,Honda,Air Blade,active
3071,user_08641,motorbike,59-T782084,SYM,Attila,active
3072,user_08643,motorbike,15-U409571,SYM,Elizabeth,active
3073,user_08645,motorbike,62-J696905,SYM,Elizabeth,active
3074,user_08657,motorbike,60-V510953,Yamaha,Sirius,active
3075,user_08658,motorbike,15-I201475,SYM,Galaxy,active
3076,user_08661,motorbike,61-C064682,Honda,Vision,active
3077,user_08666,motorbike,63-G703645,Honda,Wave Alpha,active
3078,user_08674,motorbike,62-M284224,SYM,Galaxy,active
3079,user_08675,car,63-D940289,Hyundai,Accent,active
3080,user_08677,motorbike,62-T735685,Yamaha,Exciter,active
3081,user_08679,motorbike,15-L519891,Yamaha,Exciter,active
3082,user_08680,motorbike,15-J634924,Honda,Vision,active
3083,user_08684,motorbike,60-Z372310,SYM,Attila,active
3084,user_08685,motorbike,63-D924148,SYM,Attila,active
3085,user_08686,motorbike,62-K027191,Honda,Wave Alpha,active
3086,user_08687,motorbike,59-T093776,Yamaha,Sirius,active
3087,user_08689,motorbike,63-Z446231,Yamaha,Sirius,active
3088,user_08691,motorbike,59-E162382,Honda,Wave Alpha,active
3089,user_08693,motorbike,60-U188405,SYM,Attila,active
3090,user_08694,motorbike,60-R366737,Yamaha,Exciter,active
3091,user_08701,motorbike,61-O725510,Yamaha,Janus,active
3092,user_08705,motorbike,59-K034455,Honda,Air Blade,active
3093,user_08706,motorbike,54-E894262,Yamaha,Janus,active
3094,user_08708,motorbike,59-S303009,Yamaha,Nouvo,active
3095,user_08709,motorbike,63-Q245235,SYM,Attila,active
3096,user_08710,motorbike,15-L094583,Honda,Vision,active
3097,user_08714,motorbike,15-Z038685,Honda,Winner X,active
3098,user_08715,motorbike,62-L045049,Yamaha,Grande,active
3099,user_08716,motorbike,54-O406225,Honda,Winner X,active
3100,user_08718,motorbike,63-B457297,Honda,Winner X,active
3101,user_08722,motorbike,15-C501444,Honda,Wave Alpha,active
3102,user_08724,motorbike,59-C761330,SYM,Angel,active
3103,user_08726,motorbike,60-E917792,Honda,Air Blade,active
3104,user_08728,motorbike,63-I007797,SYM,Elizabeth,active
3105,user_08730,car,62-E593897,Kia,Sorento,active
3106,user_08733,motorbike,63-U094709,Honda,Wave Alpha,active
3107,user_08736,motorbike,62-Q687065,Honda,Vision,active
3108,user_08738,motorbike,59-B586199,Honda,Air Blade,active
3109,user_08740,car,62-J989152,Honda,City,active
3110,user_08741,motorbike,62-G473554,Yamaha,Sirius,active
3111,user_08745,motorbike,60-M628788,SYM,Attila,active
3112,user_08755,motorbike,60-I699885,Honda,Air Blade,active
